code,Country  ,Gcountry,Continent,Location  ,Type  ,Sub Type  ,dayStart,monthStart,yearStart,dayEnd,monthEnd,yearEnd,duration,complete
14959,Romania,Romania,EASTERN EUROPE,"Bistrita Nasaud, Maramure ...",Flood,Flash flood,20,6,2006,26,6,2006,6,1
14960,Romania,Romania,EASTERN EUROPE,Bistrita,Flood,Flash flood,12,2,2007,12,2,2007,0,1
14961,Romania,Romania,EASTERN EUROPE,"Bacau, Suceava, Neamt, On ...",Flood,General flood,29,7,1991,30,7,1991,1,1
14962,Romania,Romania,EASTERN EUROPE,,Flood,General flood,27,8,1994,28,8,1994,1,1
14963,Romania,Romania,EASTERN EUROPE,"Transylvania, Moldova, Ma ...",Flood,General flood,28,12,1995,7,1,1996,10,1
14964,Romania,Romania,EASTERN EUROPE,"Alba, Arad, Bihor, Bistri ...",Flood,General flood,4,7,1997,9,8,1997,36,1
14965,Romania,Romania,EASTERN EUROPE,"Bacau, Vaslui, Vrancea (N ...",Flood,General flood,15,6,1998,30,6,1998,15,1
14966,Romania,Romania,EASTERN EUROPE,,Flood,General flood,22,6,1999,16,7,1999,24,1
14967,Romania,Romania,EASTERN EUROPE,Northern and western,Flood,General flood,9,7,1999,16,7,1999,7,1
14968,Romania,Romania,EASTERN EUROPE,"Hunedoara, Maramures, Clu ...",Flood,General flood,,3,2000,,3,2000,,0
14969,Romania,Romania,EASTERN EUROPE,"Alba, Arad, Bihor, Bistri ...",Flood,General flood,5,4,2000,25,4,2000,20,1
14970,Romania,Romania,EASTERN EUROPE,"Bihor, Bistrita-Nasaud, M ...",Flood,General flood,4,3,2001,17,3,2001,13,1
14971,Romania,Romania,EASTERN EUROPE,Central Transylvania So ...,Flood,General flood,19,6,2001,22,6,2001,3,1
14972,Romania,Romania,EASTERN EUROPE,"Constanta, Suceava, Praho ...",Flood,General flood,19,7,2002,23,7,2002,4,1
14973,Romania,Romania,EASTERN EUROPE,"Ciaoara, Baia de Aries , ...",Flood,General flood,6,8,2002,7,8,2002,1,1
14974,Romania,Romania,EASTERN EUROPE,Poiana Teiului,Flood,General flood,1,1,2003,8,1,2003,7,1
14975,Romania,Romania,EASTERN EUROPE,"Brasov, Buzau, Iasi, Baca ...",Flood,General flood,28,7,2004,1,8,2004,4,1
14976,Romania,Romania,EASTERN EUROPE,Mures department,Flood,General flood,17,3,2005,25,3,2005,8,1
14977,Romania,Romania,EASTERN EUROPE,"Arad, Mehedinti, Timis, C ...",Flood,General flood,21,4,2005,15,5,2005,24,1
14978,Romania,Romania,EASTERN EUROPE,"Olt department, Hunedoara ...",Flood,General flood,2,7,2005,3,7,2005,1,1
14979,Romania,Romania,EASTERN EUROPE,"Alba, Tulcea, Giurgiu, Vr ...",Flood,General flood,12,7,2005,28,7,2005,16,1
14980,Romania,Romania,EASTERN EUROPE,"Harghita, Mures, Dolj, Ba ...",Flood,General flood,14,8,2005,25,8,2005,11,1
14981,Romania,Romania,EASTERN EUROPE,"Costinesti, Tuzla, Consta ...",Flood,General flood,21,9,2005,23,9,2005,2,1
14982,Romania,Romania,EASTERN EUROPE,"Dolj, Alba, Arad, Botosan ...",Flood,General flood,13,3,2006,7,4,2006,25,1
14983,Romania,Romania,EASTERN EUROPE,"Gorj, Dambovita departmen ...",Flood,General flood,,3,2006,,3,2006,,0
14984,Romania,Romania,EASTERN EUROPE,"Bechet, Gataia, Rast, Neg ...",Flood,General flood,7,4,2006,24,5,2006,47,1
14985,Romania,Romania,EASTERN EUROPE,"Cotrsti (Centre), Mures ( ...",Flood,General flood,19,6,2006,19,6,2006,0,1
14986,Romania,Romania,EASTERN EUROPE,"Arbore (Suceava), Bistrit ...",Flood,General flood,30,6,2006,3,7,2006,3,1
14987,Romania,Romania,EASTERN EUROPE,"Brasov county, Moldovita ...",Flood,General flood,25,8,2007,26,8,2007,1,1
14988,Romania,Romania,EASTERN EUROPE,"Galati, Vrancea, Vaslui, ...",Flood,General flood,5,9,2007,11,9,2007,6,1
14989,Romania,Romania,EASTERN EUROPE,"Maeamures, Botosani, Baca ...",Flood,General Flood,26,7,2008,,8,2008,,0
14990,Romania,Romania,EASTERN EUROPE,,Flood,General Flood,23,1,2009,26,1,2009,3,1
14991,Romania,Romania,EASTERN EUROPE,,Flood,General Flood,25,6,2009,25,6,2009,0,1
14992,Romania,Romania,EASTERN EUROPE,"Botosani, Alba, Bacau, Ia ...",Flood,General Flood,21,6,2010,3,7,2010,12,1
14993,Romania,Romania,EASTERN EUROPE,Danube Valley,Flood,,,,1926,,,1926,,0
14994,Romania,Romania,EASTERN EUROPE,East,Flood,,11,5,1970,11,5,1970,0,1
14995,Romania,Romania,EASTERN EUROPE,"South, North-East, along ...",Flood,,,7,1975,,7,1975,,0
14996,Romania,Romania,EASTERN EUROPE,South regions,Flood,,13,3,1984,13,3,1984,0,1
14997,Romania,Romania,EASTERN EUROPE,"Constanta, Suceava depart ...",Flood,,7,8,2007,7,8,2007,0,1
14998,Romania,Romania,EASTERN EUROPE,Baia Mare,Industrial Accident,Chemical Spill,30,1,2000,30,1,2000,0,1
14999,Romania,Romania,EASTERN EUROPE,Maramures county,Industrial Accident,Chemical Spill,10,3,2000,10,3,2000,0,1
15000,Romania,Romania,EASTERN EUROPE,,Industrial Accident,Collapse,18,9,1989,18,9,1989,0,1
15001,Romania,Romania,EASTERN EUROPE,Hunedoara,Industrial Accident,Explosion,22,3,1986,22,3,1986,0,1
15002,Romania,Romania,EASTERN EUROPE,Vulcan (South-West),Industrial Accident,Explosion,6,8,2001,6,8,2001,0,1
15003,Romania,Romania,EASTERN EUROPE,Iasi,Industrial Accident,Poisoning,24,1,2001,24,1,2001,0,1
15004,Romania,Romania,EASTERN EUROPE,,Mass movement wet,Landslide,,3,1999,,3,1999,,0
15005,Romania,Romania,EASTERN EUROPE,Near Craiova,Miscellaneous accident,Explosion,9,8,1997,9,8,1997,0,1
15006,Romania,Romania,EASTERN EUROPE,Constantza,Miscellaneous accident,Explosion,5,6,2001,5,6,2001,0,1
15007,Romania,Romania,EASTERN EUROPE,South and North Constanta ...,Storm,Extratropical cyclone,29,2,2008,2,3,2008,2,1
15008,Romania,Romania,EASTERN EUROPE,Klausenburg,Storm,Local storm,1,5,1928,1,5,1928,0,1
15009,Romania,Romania,EASTERN EUROPE,Dumbraveni,Storm,Local storm,26,5,1994,26,5,1994,0,1
15010,Romania,Romania,EASTERN EUROPE,"Bihor, Satu Mare, Cluj, S ...",Storm,Local storm,,1,2000,,1,2000,,0
15011,Romania,Romania,EASTERN EUROPE,"Satu-Mare, Harghita, Iasi ...",Storm,Local storm,10,7,2004,14,7,2004,4,1
15012,Romania,Romania,EASTERN EUROPE,"Constanta, Iasi",Storm,Local storm,,1,2005,,2,2005,,0
15013,Romania,Romania,EASTERN EUROPE,North-East,Storm,,24,5,1993,24,5,1993,0,1
15014,Romania,Romania,EASTERN EUROPE,Oltenia,Storm,,20,6,1997,20,6,1997,0,1
15015,Romania,Romania,EASTERN EUROPE,"Doljesti, Alba region (Mo ...",Storm,,13,6,2004,15,6,2004,2,1
15016,Romania,Romania,EASTERN EUROPE,"Brasov, Neamt, Tulcea, Ba ...",Storm,,22,7,2004,22,7,2004,0,1
15017,Romania,Romania,EASTERN EUROPE,Stulpica,Transport Accident,Air,22,7,1938,22,7,1938,0,1
15018,Romania,Romania,EASTERN EUROPE,Cluj,Transport Accident,Air,23,8,1940,23,8,1940,0,1
15019,Romania,Romania,EASTERN EUROPE,Bucharest,Transport Accident,Air,19,6,1941,19,6,1941,0,1
15020,Romania,Romania,EASTERN EUROPE,Ploesti,Transport Accident,Air,1,8,1943,1,8,1943,0,1
15021,Romania,Romania,EASTERN EUROPE,Bucharest,Transport Accident,Air,31,3,1995,31,3,1995,0,1
15022,Romania,Romania,EASTERN EUROPE,Baia Mare,Transport Accident,Air,16,2,1996,16,2,1996,0,1
15023,Romania,Romania,EASTERN EUROPE,Tuzla,Transport accident,Air,5,7,2010,5,7,2010,0,1
15024,Romania,Romania,EASTERN EUROPE,Near Kishinev,Transport Accident,Rail,25,12,1938,25,12,1938,0,1
15025,Romania,Romania,EASTERN EUROPE,South Eastern,Transport Accident,Rail,27,1,1996,27,1,1996,0,1
15026,Romania,Romania,EASTERN EUROPE,Near Lasi,Transport accident,Rail,13,8,2009,13,8,2009,0,1
15027,Romania,Romania,EASTERN EUROPE,Mihailesti,Transport Accident,Road,24,5,2004,24,5,2004,0,1
15028,Romania,Romania,EASTERN EUROPE,Between Slobozia and Cons ...,Transport Accident,Road,24,11,2005,24,11,2005,0,1
15029,Romania,Romania,EASTERN EUROPE,Near Barlad,Transport Accident,Road,7,9,2006,7,9,2006,0,1
15030,Romania,Romania,EASTERN EUROPE,Near Galatzi,Transport Accident,Water,10,9,1989,10,9,1989,0,1
15031,Romania,Romania,EASTERN EUROPE,Costanza (mer Noir),Transport Accident,Water,4,1,1995,4,1,1995,0,1
15032,Russia,RU,EASTERN EUROPE,,Drought,Drought,,,1993,,,1993,,0
15033,Russia,RU,EASTERN EUROPE,Tartarstan,Drought,Drought,,7,1998,,,1998,,0
15034,Russia,RU,EASTERN EUROPE,Vladisvostok region (Paci ...,Drought,Drought,,,2003,,,2003,,0
15035,Russia,RU,EASTERN EUROPE,,Drought,Drought,,4,2010,,8,2010,,0
15036,Russia,RU,EASTERN EUROPE,,Drought,Drought,,6,2012,,9,2012,,0
15037,Russia,RU,EASTERN EUROPE,"Iturup, Kunashir, Shikota ...",Earthquake (seismic activity),Earthquake (ground shaking),4,10,1994,4,10,1994,0,1
15038,Russia,RU,EASTERN EUROPE,Neftegorsk (Sakhalin Isla ...,Earthquake (seismic activity),Earthquake (ground shaking),27,5,1995,27,5,1995,0,1
15039,Russia,RU,EASTERN EUROPE,"Makhachkala (Dagestan, Ca ...",Earthquake (seismic activity),Earthquake (ground shaking),2,2,1999,2,2,1999,0,1
15040,Russia,RU,EASTERN EUROPE,Kizilyurt area (Dagestan) ...,Earthquake (seismic activity),Earthquake (ground shaking),21,2,1999,21,2,1999,0,1
15041,Russia,RU,EASTERN EUROPE,Ougklegorsk region (Sakha ...,Earthquake (seismic activity),Earthquake (ground shaking),5,8,2000,5,8,2000,0,1
15042,Russia,RU,EASTERN EUROPE,Siberia,Earthquake (seismic activity),Earthquake (ground shaking),27,9,2003,27,9,2003,0,1
15043,Russia,RU,EASTERN EUROPE,Tatarsky Bay (Sakhalin Is ...,Earthquake (seismic activity),Earthquake (ground shaking),31,5,2004,31,5,2004,0,1
15044,Russia,RU,EASTERN EUROPE,Kamtchatka peninsula,Earthquake (seismic activity),Earthquake (ground shaking),21,4,2006,21,4,2006,0,1
15045,Russia,RU,EASTERN EUROPE,"Yuzhno-Sakhalinsk, Nevels ...",Earthquake (seismic activity),Earthquake (ground shaking),2,8,2007,2,8,2007,0,1
15046,Russia,RU,EASTERN EUROPE,Tchechnya,Earthquake (seismic activity),Earthquake (ground shaking),11,10,2008,11,10,2008,0,1
15047,Russia,RU,EASTERN EUROPE,S. Kuril Isl.,Earthquake (seismic activity),Tsunami,7,9,1918,7,9,1918,0,1
15048,Russia,RU,EASTERN EUROPE,Baltic States,Epidemic,Bacterial Infectious Diseases,19,6,1995,19,6,1995,0,1
15049,Russia,RU,EASTERN EUROPE,"Bashkiria,Orenburg",Epidemic,Viral Infectious Diseases,17,12,1997,17,12,1997,0,1
15050,Russia,RU,EASTERN EUROPE,Volgograd Region,Epidemic,Viral Infectious Diseases,,9,1999,,9,1999,,0
15051,Russia,RU,EASTERN EUROPE,Primorskiy (Chuguyevka vi ...,Epidemic,Viral Infectious Diseases,,12,1999,,12,1999,,0
15052,Russia,RU,EASTERN EUROPE,Orenburg region,Epidemic,Viral Infectious Diseases,,1,2000,,1,2000,,0
15053,Russia,RU,EASTERN EUROPE,Tatarstan,Epidemic,Viral Infectious Diseases,,1,2000,,1,2000,,0
15054,Russia,RU,EASTERN EUROPE,Chechnya,Epidemic,Viral Infectious Diseases,,9,2000,,9,2000,,0
15055,Russia,RU,EASTERN EUROPE,Serpukhov,Epidemic,Viral Infectious Diseases,,12,2000,,12,2000,,0
15056,Russia,RU,EASTERN EUROPE,,Epidemic,Viral Infectious Diseases,5,5,2003,5,5,2003,0,1
15057,Russia,RU,EASTERN EUROPE,Irkutsk,Epidemic,,,6,2000,,6,2000,,0
15058,Russia,RU,EASTERN EUROPE,Moscow,Extreme temperature,Cold wave,,11,1993,,11,1993,,0
15059,Russia,RU,EASTERN EUROPE,Moscou,Extreme temperature,Cold wave,,12,1994,,12,1994,,0
15060,Russia,RU,EASTERN EUROPE,Moscou,Extreme temperature,Cold wave,1,11,1995,1,11,1995,0,1
15061,Russia,RU,EASTERN EUROPE,Moscow,Extreme temperature,Cold wave,17,12,1997,17,12,1997,0,1
15062,Russia,RU,EASTERN EUROPE,Kazakstan border,Extreme temperature,Cold wave,16,11,1998,28,12,1998,42,1
15063,Russia,RU,EASTERN EUROPE,"Kamchatkam, Magadam, Stuk ...",Extreme temperature,Cold wave,,1,1999,,1,1999,,0
15064,Russia,RU,EASTERN EUROPE,Moscou,Extreme temperature,Cold wave,,12,1999,,12,1999,,0
15065,Russia,RU,EASTERN EUROPE,,Extreme temperature,Cold wave,,2,2000,,2,2000,,0
15066,Russia,RU,EASTERN EUROPE,"Moscow, Volga Region, Nor ...",Extreme temperature,Cold wave,13,5,2000,13,5,2000,0,1
15067,Russia,RU,EASTERN EUROPE,Moscow,Extreme temperature,Cold wave,10,10,2000,10,10,2000,0,1
15068,Russia,RU,EASTERN EUROPE,"Bratsk, Ust-Ilim, Taishet ...",Extreme temperature,Cold wave,,1,2001,,2,2001,,0
15069,Russia,RU,EASTERN EUROPE,"Moscou, Saint-Petersbourg ...",Extreme temperature,Cold wave,,10,2001,,10,2001,,0
15070,Russia,RU,EASTERN EUROPE,"Moscou, Siberia",Extreme temperature,Cold wave,,10,2002,,10,2002,,0
15071,Russia,RU,EASTERN EUROPE,"Moscow, St Petresbourg, O ...",Extreme temperature,Cold wave,1,1,2010,26,1,2010,25,1
15072,Russia,RU,EASTERN EUROPE,"Oural, Siberia, Moscou",Extreme temperature,Cold wave,3,12,2010,3,12,2010,0,1
15073,Russia,RU,EASTERN EUROPE,"Moscow, Iakoutie",Extreme temperature,Cold wave,1,1,2012,,2,2012,,0
15074,Russia,RU,EASTERN EUROPE,Moscow; Khabarosk (Extrem ...,Extreme temperature,Cold wave,14,12,2012,25,12,2012,11,1
15075,Russia,RU,EASTERN EUROPE,"Moscou, Volgograd region, ...",Extreme temperature,Extreme winter conditions,,1,2006,,1,2006,,0
15076,Russia,RU,EASTERN EUROPE,Moscou,Extreme temperature,Heat wave,14,6,1995,14,6,1995,0,1
15077,Russia,RU,EASTERN EUROPE,Moscou,Extreme temperature,Heat wave,,7,2001,,7,2001,,0
15078,Russia,RU,EASTERN EUROPE,"Moscow, Volgorad, Lipesk, ...",Extreme temperature,Heat wave,,6,2010,,8,2010,,0
15079,Russia,RU,EASTERN EUROPE,"North Primorye, Southern ...",Flood,Flash flood,1,8,1996,25,8,1996,24,1
15080,Russia,RU,EASTERN EUROPE,"Stavropol, Krasnodar, Kar ...",Flood,Flash flood,19,6,2002,1,7,2002,12,1
15081,Russia,RU,EASTERN EUROPE,"Gelendzhik, Divnomorskoye ...",Flood,Flash Flood,11,7,2012,11,7,2012,0,1
15082,Russia,RU,EASTERN EUROPE,Altajskij Kraj (Siberia),Flood,General flood,,11,1992,,11,1992,,0
15083,Russia,RU,EASTERN EUROPE,Districts of Serov and Kr ...,Flood,General flood,13,6,1993,17,6,1993,4,1
15084,Russia,RU,EASTERN EUROPE,,Flood,General flood,,12,1993,,12,1993,,0
15085,Russia,RU,EASTERN EUROPE,"Kurgan, Belozyorsk (Urals ...",Flood,General flood,1,3,1994,1,3,1994,0,1
15086,Russia,RU,EASTERN EUROPE,Volga delta (Kalmykia rep ...,Flood,General flood,17,3,1994,22,3,1994,5,1
15087,Russia,RU,EASTERN EUROPE,Ural Mountains area,Flood,General flood,,4,1994,,4,1994,,0
15088,Russia,RU,EASTERN EUROPE,Bashkortosan (Ural mounta ...,Flood,General flood,5,8,1994,8,8,1994,3,1
15089,Russia,RU,EASTERN EUROPE,"Olginskiy, Lazovskiy (Pri ...",Flood,General flood,17,9,1994,26,9,1994,9,1
15090,Russia,RU,EASTERN EUROPE,Irkoutsk region (Siberia) ...,Flood,General flood,3,7,1996,7,7,1996,4,1
15091,Russia,RU,EASTERN EUROPE,Krasny (Akskaisky region) ...,Flood,General flood,15,4,1997,17,4,1997,2,1
15092,Russia,RU,EASTERN EUROPE,Coast of Azov Sea to Kras ...,Flood,General flood,18,2,1998,7,3,1998,17,1
15093,Russia,RU,EASTERN EUROPE,Sakha-Yakutia region (Sib ...,Flood,General flood,16,5,1998,6,6,1998,21,1
15094,Russia,RU,EASTERN EUROPE,"Lenks, Sibary",Flood,General flood,17,5,1998,17,5,1998,0,1
15095,Russia,RU,EASTERN EUROPE,"Cho?a District, Altai Rep ...",Flood,General flood,,10,1999,,10,1999,,0
15096,Russia,RU,EASTERN EUROPE,"Kurgan, Orenburg (Cheliab ...",Flood,General flood,14,4,2000,14,4,2000,0,1
15097,Russia,RU,EASTERN EUROPE,"Primoriye, Khabarovosk, S ...",Flood,General flood,30,7,2000,6,8,2000,7,1
15098,Russia,RU,EASTERN EUROPE,"Yakutia, Bashkiria, Tuva ...",Flood,General flood,12,5,2001,27,5,2001,15,1
15099,Russia,RU,EASTERN EUROPE,Vladivostok region,Flood,General flood,6,8,2001,12,8,2001,6,1
15100,Russia,RU,EASTERN EUROPE,"Krasnodar, Temryuk, Anapa ...",Flood,General flood,6,1,2002,23,1,2002,17,1
15101,Russia,RU,EASTERN EUROPE,Vladivostok area (Primory ...,Flood,General flood,20,7,2002,26,7,2002,6,1
15102,Russia,RU,EASTERN EUROPE,Novorossiisk (Krasnodar r ...,Flood,General flood,8,8,2002,18,8,2002,10,1
15103,Russia,RU,EASTERN EUROPE,"Chedikhol, Tandinsky dist ...",Flood,General flood,29,7,2003,31,7,2003,2,1
15104,Russia,RU,EASTERN EUROPE,"Bryanzk, Bezhitsky, Tver, ...",Flood,General flood,30,3,2004,9,4,2004,10,1
15105,Russia,RU,EASTERN EUROPE,Krapivino (Kemerovo regio ...,Flood,General flood,14,4,2004,18,5,2004,34,1
15106,Russia,RU,EASTERN EUROPE,"Labinsk, Motovsk district ...",Flood,General flood,31,8,2004,1,9,2004,1,1
15107,Russia,RU,EASTERN EUROPE,"Patrikha, Krasno?arsk (Si ...",Flood,General flood,,4,2005,,4,2005,,0
15108,Russia,RU,EASTERN EUROPE,"Dagestan, Chechnya (North ...",Flood,General flood,9,5,2005,10,5,2005,1,1
15109,Russia,RU,EASTERN EUROPE,"Sovestsky, Georgiyevsky, ...",Flood,General flood,11,5,2005,11,5,2005,0,1
15110,Russia,RU,EASTERN EUROPE,Near Sotchi (West Caucasu ...,Flood,General flood,4,8,2005,4,8,2005,0,1
15111,Russia,RU,EASTERN EUROPE,"Turochak, Biisk, Krasnogo ...",Flood,General flood,21,4,2006,11,5,2006,20,1
15112,Russia,RU,EASTERN EUROPE,"Lens, Olekminsk regions ( ...",Flood,General flood,4,6,2006,12,6,2006,8,1
15113,Russia,RU,EASTERN EUROPE,Dzhidinsky district (Bury ...,Flood,General flood,12,7,2006,14,7,2006,2,1
15114,Russia,RU,EASTERN EUROPE,Yakutia,Flood,General flood,13,5,2007,11,6,2007,29,1
15115,Russia,RU,EASTERN EUROPE,"Kividensky, Novoannensky, ...",Flood,General Flood,22,3,2010,26,3,2010,4,1
15116,Russia,RU,EASTERN EUROPE,"Tuapsinskoye, Dzhubskoye, ...",Flood,General Flood,16,10,2010,16,10,2010,0,1
15117,Russia,RU,EASTERN EUROPE,"Mykopsky, Koshehabisky, G ...",Flood,General Flood,25,5,2011,30,5,2011,5,1
15118,Russia,RU,EASTERN EUROPE,Oklyabrsky district (Groz ...,Flood,General Flood,26,8,2011,27,8,2011,1,1
15119,Russia,RU,EASTERN EUROPE,"Rudniansky, Kamylshensky, ...",Flood,General Flood,10,4,2012,10,4,2012,0,1
15120,Russia,RU,EASTERN EUROPE,Riazan and Volgorad regio ...,Flood,General Flood,22,4,2012,27,4,2012,5,1
15121,Russia,RU,EASTERN EUROPE,Caucase,Flood,General Flood,9,10,2012,15,10,2012,6,1
15122,Russia,RU,EASTERN EUROPE,"Bolshoi, Dalnegorsk (Prom ...",Flood,Storm surge/coastal flood,28,8,2000,28,8,2000,0,1
15123,Russia,RU,EASTERN EUROPE,Eastern Maritime region,Flood,Storm surge/coastal flood,,8,2000,,8,2000,,0
15124,Russia,RU,EASTERN EUROPE,"Buryata, Irkutz (Siberia) ...",Flood,Storm surge/coastal flood,7,7,2001,13,7,2001,6,1
15125,Russia,RU,EASTERN EUROPE,Veliky Ustyung,Flood,,7,5,1998,7,5,1998,0,1
15126,Russia,RU,EASTERN EUROPE,"Krymsky, Severskiy, Abins ...",Flood,,,3,2000,,3,2000,,0
15127,Russia,RU,EASTERN EUROPE,Sibria,Flood,,13,5,2000,13,5,2000,0,1
15128,Russia,RU,EASTERN EUROPE,Moscou,Flood,,,6,2000,,6,2000,,0
15129,Russia,RU,EASTERN EUROPE,"Primorye, Sakhalin, Korya ...",Flood,,18,9,2000,18,9,2000,0,1
15130,Russia,RU,EASTERN EUROPE,Leningrad region,Flood,,15,4,2005,15,4,2005,0,1
15131,Russia,RU,EASTERN EUROPE,Usinsk (Komi province),Industrial Accident,Chemical Spill,26,10,1994,26,10,1994,0,1
15132,Russia,RU,EASTERN EUROPE,Joumerlia,Industrial Accident,Chemical Spill,20,5,1996,20,5,1996,0,1
15133,Russia,RU,EASTERN EUROPE,Sverdlovsk,Industrial Accident,Chemical Spill,12,12,1999,12,12,1999,0,1
15134,Russia,RU,EASTERN EUROPE,Tcheliabinsk (Oural),Industrial Accident,Chemical Spill,1,9,2011,1,9,2011,0,1
15135,Russia,RU,EASTERN EUROPE,Khakassia region (Siberia ...,Industrial Accident,Collapse,17,8,2009,17,8,2009,0,1
15136,Russia,RU,EASTERN EUROPE,Meshduretschensk (Siberia ...,Industrial Accident,Explosion,1,12,1992,1,12,1992,0,1
15137,Russia,RU,EASTERN EUROPE,Donetsk region ( Ukraine ...,Industrial Accident,Explosion,2,5,1994,2,5,1994,0,1
15138,Russia,RU,EASTERN EUROPE,Novozhenino,Industrial Accident,Explosion,14,5,1994,14,5,1994,0,1
15139,Russia,RU,EASTERN EUROPE,Vorkuta,Industrial Accident,Explosion,31,3,1995,31,3,1995,0,1
15140,Russia,RU,EASTERN EUROPE,Kemerovo,Industrial Accident,Explosion,4,9,1995,4,9,1995,0,1
15141,Russia,RU,EASTERN EUROPE,Priasiorsk,Industrial Accident,Explosion,20,12,1996,20,12,1996,0,1
15142,Russia,RU,EASTERN EUROPE,Novokuznetsk,Industrial Accident,Explosion,2,12,1997,2,12,1997,0,1
15143,Russia,RU,EASTERN EUROPE,Vorkuta,Industrial Accident,Explosion,18,1,1998,18,1,1998,0,1
15144,Russia,RU,EASTERN EUROPE,Leninsk-Kuznetsky (Kemero ...,Industrial Accident,Explosion,22,3,2000,22,3,2000,0,1
15145,Russia,RU,EASTERN EUROPE,"Ziminka, near Prokopievsk ...",Industrial Accident,Explosion,16,6,2003,16,6,2003,0,1
15146,Russia,RU,EASTERN EUROPE,Ta?jina ((Kemerovo region ...,Industrial Accident,Explosion,10,4,2004,10,4,2004,0,1
15147,Russia,RU,EASTERN EUROPE,"Listviajna?a (Kemerovo, S ...",Industrial Accident,Explosion,28,10,2004,28,10,2004,0,1
15148,Russia,RU,EASTERN EUROPE,Yesaulskaya (Kemerovo reg ...,Industrial Accident,Explosion,9,2,2005,9,2,2005,0,1
15149,Russia,RU,EASTERN EUROPE,Khavarovsk region (Extr?m ...,Industrial Accident,Explosion,18,11,2005,21,11,2005,3,1
15150,Russia,RU,EASTERN EUROPE,Kemerovo (Oriential Siber ...,Industrial Accident,Explosion,18,3,2007,18,3,2007,0,1
15151,Russia,RU,EASTERN EUROPE,Near Novokouznetsk (Siber ...,Industrial Accident,Explosion,24,5,2007,24,5,2007,0,1
15152,Russia,RU,EASTERN EUROPE,Vorkouta region,Industrial Accident,Explosion,25,6,2007,25,6,2007,0,1
15153,Russia,RU,EASTERN EUROPE,Raspadska?a (Kemerovo reg ...,Industrial Accident,Explosion,8,5,2010,8,5,2010,0,1
15154,Russia,RU,EASTERN EUROPE,Khabarovsk,Industrial Accident,Fire,19,2,1997,19,2,1997,0,1
15155,Russia,RU,EASTERN EUROPE,Moscow,Industrial Accident,Fire,12,5,2003,12,5,2003,0,1
15156,Russia,RU,EASTERN EUROPE,Pirogovo village (Moscow ...,Industrial Accident,Fire,26,4,2004,26,4,2004,0,1
15157,Russia,RU,EASTERN EUROPE,Krasnogorsk (Moscow),Industrial Accident,Fire,19,4,2006,20,4,2006,1,1
15158,Russia,RU,EASTERN EUROPE,Chita region (Siberia),Industrial Accident,Fire,7,9,2006,7,9,2006,0,1
15159,Russia,RU,EASTERN EUROPE,Legorievsk (Moscow region ...,Industrial Accident,Fire,11,9,2012,11,9,2012,0,1
15160,Russia,RU,EASTERN EUROPE,Near Vodny (Komi Republic ...,Industrial Accident,Gas Leak,27,4,1995,27,4,1995,0,1
15161,Russia,RU,EASTERN EUROPE,Volgorgrad,Industrial Accident,Gas Leak,26,7,1996,26,7,1996,0,1
15162,Russia,RU,EASTERN EUROPE,,Industrial Accident,Poisoning,,8,1992,,8,1992,,0
15163,Russia,RU,EASTERN EUROPE,Krasnoiarsk (Siberia),Industrial Accident,Poisoning,2,9,1997,2,9,1997,0,1
15164,Russia,RU,EASTERN EUROPE,Dagestan,Insect infestation,Locust,,6,2001,,6,2001,,0
15165,Russia,RU,EASTERN EUROPE,Dagestan,Mass movement dry,Avalanche,26,11,1992,26,11,1992,0,1
15166,Russia,RU,EASTERN EUROPE,,Mass movement dry,Avalanche,,,1993,,,1993,,0
15167,Russia,RU,EASTERN EUROPE,Caucasus Mountain,Mass movement wet,Avalanche,28,1,1993,28,1,1993,0,1
15168,Russia,RU,EASTERN EUROPE,"South, Caucasus Mountains ...",Mass movement wet,Avalanche,29,12,1996,29,12,1996,0,1
15169,Russia,RU,EASTERN EUROPE,Between G?orgie - Oss?tie ...,Mass movement wet,Avalanche,19,1,2000,19,1,2000,0,1
15170,Russia,RU,EASTERN EUROPE,Near Nijni Karmadon (Nort ...,Mass Movement Wet,Avalanche,20,9,2002,20,9,2002,0,1
15171,Russia,RU,EASTERN EUROPE,Kamtchatka (Extr?me Orien ...,Mass movement wet,Avalanche,11,1,2005,11,1,2005,0,1
15172,Russia,RU,EASTERN EUROPE,Nazran Region,Mass movement wet,Landslide,28,9,1995,28,9,1995,0,1
15173,Russia,RU,EASTERN EUROPE,Tymauz (Kabardino-Balkari ...,Mass movement wet,Landslide,19,7,2000,19,7,2000,0,1
15174,Russia,RU,EASTERN EUROPE,Bashkortostan (Oural),Miscellaneous accident,Collapse,7,8,1994,7,8,1994,0,1
15175,Russia,RU,EASTERN EUROPE,Naltchik,Miscellaneous accident,Collapse,25,6,1998,25,6,1998,0,1
15176,Russia,RU,EASTERN EUROPE,Moscou,Miscellaneous accident,Collapse,14,2,2004,14,2,2004,0,1
15177,Russia,RU,EASTERN EUROPE,"Tchoussovoi (near Perm, O ...",Miscellaneous accident,Collapse,4,12,2005,4,12,2005,0,1
